attribute,action_taken,moderator_id,business_id,BizE_link,Admin_link,biz_country,source_type,source_via,time_created,time_acted,time_created_readable,time_acted_readable
AddBusiness,approve,3209,78322859,https://bize.admin.yelp.com/biz/78322859,https://admin.yelp.com/biz_edit/78322859,US,admin_user,admin_site,1684160662,1684160664,,
AddBusiness,approve,3209,78322855,https://bize.admin.yelp.com/biz/78322855,https://admin.yelp.com/biz_edit/78322855,US,admin_user,admin_site,1684160652,1684160656,,
AddBusiness,approve,3209,78322854,https://bize.admin.yelp.com/biz/78322854,https://admin.yelp.com/biz_edit/78322854,US,admin_user,admin_site,1684160651,1684160656,,
AddBusiness,approve,3209,78322852,https://bize.admin.yelp.com/biz/78322852,https://admin.yelp.com/biz_edit/78322852,US,admin_user,admin_site,1684160651,1684160655,,
AddBusiness,approve,3209,78322853,https://bize.admin.yelp.com/biz/78322853,https://admin.yelp.com/biz_edit/78322853,US,admin_user,admin_site,1684160651,1684160655,,
AddBusiness,approve,3209,78322851,https://bize.admin.yelp.com/biz/78322851,https://admin.yelp.com/biz_edit/78322851,US,admin_user,admin_site,1684160651,1684160655,,
AddBusiness,approve,3209,78322858,https://bize.admin.yelp.com/biz/78322858,https://admin.yelp.com/biz_edit/78322858,US,admin_user,admin_site,1684160652,1684160654,,
AddBusiness,approve,3209,78322857,https://bize.admin.yelp.com/biz/78322857,https://admin.yelp.com/biz_edit/78322857,US,admin_user,admin_site,1684160652,1684160653,,
AddBusiness,approve,3209,78322850,https://bize.admin.yelp.com/biz/78322850,https://admin.yelp.com/biz_edit/78322850,US,admin_user,admin_site,1684160651,1684160652,,
AddBusiness,approve,3209,78322849,https://bize.admin.yelp.com/biz/78322849,https://admin.yelp.com/biz_edit/78322849,US,admin_user,admin_site,1684160649,1684160650,,
AddBusiness,approve,19012,78322873,https://bize.admin.yelp.com/biz/78322873,https://admin.yelp.com/biz_edit/78322873,US,admin_user,admin_site,1684160816,1684160817,,
AddBusiness,approve,6056,78322823,https://bize.admin.yelp.com/biz/78322823,https://admin.yelp.com/biz_edit/78322823,US,admin_user,admin_site,1684160246,1684160247,,
AddBusiness,approve,19012,78322875,https://bize.admin.yelp.com/biz/78322875,https://admin.yelp.com/biz_edit/78322875,US,admin_user,admin_site,1684160860,1684160865,,
AddBusiness,approve,17589,78322969,https://bize.admin.yelp.com/biz/78322969,https://admin.yelp.com/biz_edit/78322969,US,admin_user,admin_site,1684162466,1684162467,,
AddBusiness,approve,17589,78322970,https://bize.admin.yelp.com/biz/78322970,https://admin.yelp.com/biz_edit/78322970,US,admin_user,admin_site,1684162469,1684162473,,
AddBusiness,approve,17589,78322968,https://bize.admin.yelp.com/biz/78322968,https://admin.yelp.com/biz_edit/78322968,US,admin_user,admin_site,1684162466,1684162470,,
AddBusiness,approve,19602,78322797,https://bize.admin.yelp.com/biz/78322797,https://admin.yelp.com/biz_edit/78322797,US,admin_user,admin_site,1684159648,1684159652,,
AddBusiness,approve,19602,78322796,https://bize.admin.yelp.com/biz/78322796,https://admin.yelp.com/biz_edit/78322796,US,admin_user,admin_site,1684159644,1684159645,,
AddBusiness,approve,19602,78322795,https://bize.admin.yelp.com/biz/78322795,https://admin.yelp.com/biz_edit/78322795,US,admin_user,admin_site,1684159638,1684159642,,
