attribute,action_taken,moderator_id,business_id,BizE_link,Admin_link,biz_country,source_type,source_via,time_created,time_acted,time_created_readable,time_acted_readable
AddBusiness,approve,22054,78279496,https://bize.admin.yelp.com/biz/78279496,https://admin.yelp.com/biz_edit/78279496,US,logged_out_user,biz_site,1683229964,1683230947,,
AddBusiness,approve,22054,78279861,https://bize.admin.yelp.com/biz/78279861,https://admin.yelp.com/biz_edit/78279861,US,logged_out_user,biz_site,1683233807,1683238880,,
AddBusiness,approve,22054,78279627,https://bize.admin.yelp.com/biz/78279627,https://admin.yelp.com/biz_edit/78279627,US,logged_out_user,biz_site,1683231842,1683234001,,
AddBusiness,approve,21063,78279677,https://bize.admin.yelp.com/biz/78279677,https://admin.yelp.com/biz_edit/78279677,US,user,main_site,1683232405,1683233890,,
AddBusiness,approve,22053,78280052,https://bize.admin.yelp.com/biz/78280052,https://admin.yelp.com/biz_edit/78280052,US,logged_out_user,biz_site,1683234848,1683237709,,
AddBusiness,approve,22059,78279190,https://bize.admin.yelp.com/biz/78279190,https://admin.yelp.com/biz_edit/78279190,US,user,main_site,1683226166,1683229241,,
AddBusiness,approve,22054,78278980,https://bize.admin.yelp.com/biz/78278980,https://admin.yelp.com/biz_edit/78278980,US,logged_out_user,biz_site,1683223731,1683228040,,
AddBusiness,approve,9077,78279269,https://bize.admin.yelp.com/biz/78279269,https://admin.yelp.com/biz_edit/78279269,US,user,main_site,1683227244,1683228855,,
AddBusiness,approve,21006,78279712,https://bize.admin.yelp.com/biz/78279712,https://admin.yelp.com/biz_edit/78279712,US,logged_out_user,biz_site,1683232683,1683234431,,
AddBusiness,approve,7633,78278421,https://bize.admin.yelp.com/biz/78278421,https://admin.yelp.com/biz_edit/78278421,US,user,main_site,1683216811,1683228750,,
AddBusiness,approve,21808,78279349,https://bize.admin.yelp.com/biz/78279349,https://admin.yelp.com/biz_edit/78279349,US,user,main_site,1683228306,1683229552,,
AddBusiness,reject,21806,78280395,https://bize.admin.yelp.com/biz/78280395,https://admin.yelp.com/biz_edit/78280395,US,user,main_site,1683239539,1683240214,,
AddBusiness,approve,7633,78280044,https://bize.admin.yelp.com/biz/78280044,https://admin.yelp.com/biz_edit/78280044,US,logged_out_user,biz_site,1683234724,1683238156,,
AddBusiness,approve,19897,78279713,https://bize.admin.yelp.com/biz/78279713,https://admin.yelp.com/biz_edit/78279713,US,logged_out_user,biz_site,1683232700,1683234737,,
AddBusiness,approve,14860,78279259,https://bize.admin.yelp.com/biz/78279259,https://admin.yelp.com/biz_edit/78279259,US,user,main_site,1683227144,1683228068,,
AddBusiness,approve,21063,78279570,https://bize.admin.yelp.com/biz/78279570,https://admin.yelp.com/biz_edit/78279570,US,user,api,1683230893,1683232313,,
AddBusiness,approve,22053,78277620,https://bize.admin.yelp.com/biz/78277620,https://admin.yelp.com/biz_edit/78277620,US,logged_out_user,biz_site,1683203771,1683235734,,
AddBusiness,approve,7633,78279193,https://bize.admin.yelp.com/biz/78279193,https://admin.yelp.com/biz_edit/78279193,US,partner,data_ingestion,1683226195,1683229752,,
AddBusiness,approve,19897,78279774,https://bize.admin.yelp.com/biz/78279774,https://admin.yelp.com/biz_edit/78279774,US,logged_out_user,biz_site,1683233136,1683234857,,
AddBusiness,approve,22053,78279560,https://bize.admin.yelp.com/biz/78279560,https://admin.yelp.com/biz_edit/78279560,US,user,main_site,1683230731,1683231511,,
AddBusiness,approve,19897,78279468,https://bize.admin.yelp.com/biz/78279468,https://admin.yelp.com/biz_edit/78279468,US,user,main_site,1683229670,1683230439,,
AddBusiness,approve,22053,78279624,https://bize.admin.yelp.com/biz/78279624,https://admin.yelp.com/biz_edit/78279624,US,logged_out_user,biz_site,1683231830,1683234651,,
AddBusiness,approve,21806,78279246,https://bize.admin.yelp.com/biz/78279246,https://admin.yelp.com/biz_edit/78279246,US,user,main_site,1683226954,1683227416,,
