attribute,action_taken,moderator_id,business_id,BizE_link,Admin_link,biz_country,source_type,source_via,time_created,time_acted,time_created_readable,time_acted_readable
AddBusiness,approve,14820,78305020,https://bize.admin.yelp.com/biz/78305020,https://admin.yelp.com/biz_edit/78305020,US,logged_out_user,biz_site,1683755095,1683755539,,
AddBusiness,approve,8754,78304080,https://bize.admin.yelp.com/biz/78304080,https://admin.yelp.com/biz_edit/78304080,US,user,main_site,1683744986,1683745709,,
AddBusiness,approve,7633,78304620,https://bize.admin.yelp.com/biz/78304620,https://admin.yelp.com/biz_edit/78304620,US,logged_out_user,biz_site,1683750427,1683751687,,
AddBusiness,approve,14834,78304118,https://bize.admin.yelp.com/biz/78304118,https://admin.yelp.com/biz_edit/78304118,US,user,api,1683745374,1683745619,,
AddBusiness,approve,14834,78304445,https://bize.admin.yelp.com/biz/78304445,https://admin.yelp.com/biz_edit/78304445,US,user,api,1683748577,1683748672,,
AddBusiness,approve,14834,78304148,https://bize.admin.yelp.com/biz/78304148,https://admin.yelp.com/biz_edit/78304148,US,user,api,1683745585,1683747448,,
AddBusiness,approve,14834,78304034,https://bize.admin.yelp.com/biz/78304034,https://admin.yelp.com/biz_edit/78304034,US,logged_out_user,biz_site,1683744555,1683745444,,
AddBusiness,approve,8754,78304628,https://bize.admin.yelp.com/biz/78304628,https://admin.yelp.com/biz_edit/78304628,US,logged_out_user,biz_site,1683750527,1683752527,,
AddBusiness,approve,22054,78303863,https://bize.admin.yelp.com/biz/78303863,https://admin.yelp.com/biz_edit/78303863,US,logged_out_user,biz_site,1683742772,1683745485,,
AddBusiness,approve,21063,78304731,https://bize.admin.yelp.com/biz/78304731,https://admin.yelp.com/biz_edit/78304731,US,user,main_site,1683751983,1683752859,,
AddBusiness,approve,7633,78304332,https://bize.admin.yelp.com/biz/78304332,https://admin.yelp.com/biz_edit/78304332,US,user,main_site,1683747478,1683748912,,
AddBusiness,approve,7633,78304969,https://bize.admin.yelp.com/biz/78304969,https://admin.yelp.com/biz_edit/78304969,US,user,main_site,1683754924,1683755839,,
AddBusiness,approve,8754,78305202,https://bize.admin.yelp.com/biz/78305202,https://admin.yelp.com/biz_edit/78305202,CA,logged_out_user,biz_site,1683757556,1683758477,,
AddBusiness,approve,7633,78304582,https://bize.admin.yelp.com/biz/78304582,https://admin.yelp.com/biz_edit/78304582,US,logged_out_user,biz_site,1683749995,1683751640,,
AddBusiness,reject,21063,78304617,https://bize.admin.yelp.com/biz/78304617,https://admin.yelp.com/biz_edit/78304617,US,logged_out_user,biz_site,1683750391,1683753350,,
AddBusiness,approve,14834,78304410,https://bize.admin.yelp.com/biz/78304410,https://admin.yelp.com/biz_edit/78304410,US,user,api,1683748177,1683748283,,
AddBusiness,approve,14834,78304498,https://bize.admin.yelp.com/biz/78304498,https://admin.yelp.com/biz_edit/78304498,US,user,api,1683749041,1683749237,,
AddBusiness,reject,9077,78303471,https://bize.admin.yelp.com/biz/78303471,https://admin.yelp.com/biz_edit/78303471,CA,logged_out_user,biz_site,1683738149,1683745893,,
