attribute,action_taken,moderator_id,business_id,BizE_link,Admin_link,biz_country,source_type,source_via,time_created,time_acted,time_created_readable,time_acted_readable
AddBusiness,approve,17946,78264356,https://bize.admin.yelp.com/biz/78264356,https://admin.yelp.com/biz_edit/78264356,US,user,main_site,1682971970,1682972004,,
AddBusiness,approve,8754,78265003,https://bize.admin.yelp.com/biz/78265003,https://admin.yelp.com/biz_edit/78265003,US,user,main_site,1682980668,1682981376,,
AddBusiness,approve,14860,78263994,https://bize.admin.yelp.com/biz/78263994,https://admin.yelp.com/biz_edit/78263994,US,user,main_site,1682970423,1682970545,,
AddBusiness,approve,9397,78264979,https://bize.admin.yelp.com/biz/78264979,https://admin.yelp.com/biz_edit/78264979,US,user,main_site,1682980199,1682980294,,
AddBusiness,approve,8754,78263329,https://bize.admin.yelp.com/biz/78263329,https://admin.yelp.com/biz_edit/78263329,US,user,main_site,1682962761,1682972286,,
AddBusiness,approve,21063,78264609,https://bize.admin.yelp.com/biz/78264609,https://admin.yelp.com/biz_edit/78264609,US,user,main_site,1682974797,1682976607,,
AddBusiness,approve,15821,78263530,https://bize.admin.yelp.com/biz/78263530,https://admin.yelp.com/biz_edit/78263530,US,user,main_site,1682965197,1682968455,,
AddBusiness,reject,14174,78263792,https://bize.admin.yelp.com/biz/78263792,https://admin.yelp.com/biz_edit/78263792,US,logged_out_user,biz_site,1682968013,1682976317,,
AddBusiness,approve,17946,78264334,https://bize.admin.yelp.com/biz/78264334,https://admin.yelp.com/biz_edit/78264334,US,user,main_site,1682971755,1682971808,,
AddBusiness,approve,8754,78263285,https://bize.admin.yelp.com/biz/78263285,https://admin.yelp.com/biz_edit/78263285,US,logged_out_user,biz_site,1682962145,1682971857,,
AddBusiness,approve,15821,78264635,https://bize.admin.yelp.com/biz/78264635,https://admin.yelp.com/biz_edit/78264635,US,logged_out_user,biz_site,1682975186,1682977752,,
AddBusiness,approve,21063,78262831,https://bize.admin.yelp.com/biz/78262831,https://admin.yelp.com/biz_edit/78262831,US,logged_out_user,biz_site,1682956437,1682977347,,
AddBusiness,approve,19897,78263705,https://bize.admin.yelp.com/biz/78263705,https://admin.yelp.com/biz_edit/78263705,US,logged_out_user,biz_site,1682967193,1682970763,,
AddBusiness,approve,8754,78263313,https://bize.admin.yelp.com/biz/78263313,https://admin.yelp.com/biz_edit/78263313,US,user,main_site,1682962488,1682971675,,
AddBusiness,approve,8754,78263905,https://bize.admin.yelp.com/biz/78263905,https://admin.yelp.com/biz_edit/78263905,US,user,main_site,1682969514,1682969914,,
AddBusiness,approve,8754,78263656,https://bize.admin.yelp.com/biz/78263656,https://admin.yelp.com/biz_edit/78263656,US,logged_out_user,biz_site,1682966837,1682967618,,
AddBusiness,approve,8754,78264747,https://bize.admin.yelp.com/biz/78264747,https://admin.yelp.com/biz_edit/78264747,US,user,main_site,1682976938,1682977441,,
AddBusiness,approve,8754,78264501,https://bize.admin.yelp.com/biz/78264501,https://admin.yelp.com/biz_edit/78264501,US,logged_out_user,biz_site,1682973537,1682974020,,
AddBusiness,approve,9077,78262385,https://bize.admin.yelp.com/biz/78262385,https://admin.yelp.com/biz_edit/78262385,US,logged_out_user,biz_site,1682948801,1682973114,,
AddBusiness,approve,8754,78263320,https://bize.admin.yelp.com/biz/78263320,https://admin.yelp.com/biz_edit/78263320,US,user,main_site,1682962598,1682972019,,
AddBusiness,approve,9077,78264035,https://bize.admin.yelp.com/biz/78264035,https://admin.yelp.com/biz_edit/78264035,US,user,main_site,1682970943,1682971473,,
AddBusiness,approve,21063,78264480,https://bize.admin.yelp.com/biz/78264480,https://admin.yelp.com/biz_edit/78264480,US,user,main_site,1682973239,1682973969,,
AddBusiness,approve,15821,78264322,https://bize.admin.yelp.com/biz/78264322,https://admin.yelp.com/biz_edit/78264322,US,logged_out_user,biz_site,1682971650,1682973071,,
AddBusiness,approve,21806,78263930,https://bize.admin.yelp.com/biz/78263930,https://admin.yelp.com/biz_edit/78263930,US,logged_out_user,biz_site,1682969794,1682971214,,
