attribute,action_taken,moderator_id,business_id,BizE_link,Admin_link,biz_country,source_type,source_via,time_created,time_acted,time_created_readable,time_acted_readable
AddBusiness,approve,19599,78297342,https://bize.admin.yelp.com/biz/78297342,https://admin.yelp.com/biz_edit/78297342,US,admin_user,admin_site,1683638238,1683638239,,
AddBusiness,approve,19599,78297341,https://bize.admin.yelp.com/biz/78297341,https://admin.yelp.com/biz_edit/78297341,US,admin_user,admin_site,1683638235,1683638236,,
AddBusiness,approve,981,78297422,https://bize.admin.yelp.com/biz/78297422,https://admin.yelp.com/biz_edit/78297422,US,admin_user,admin_site,1683639656,1683639660,,
AddBusiness,approve,981,78297420,https://bize.admin.yelp.com/biz/78297420,https://admin.yelp.com/biz_edit/78297420,US,admin_user,admin_site,1683639655,1683639659,,
AddBusiness,approve,981,78297421,https://bize.admin.yelp.com/biz/78297421,https://admin.yelp.com/biz_edit/78297421,US,admin_user,admin_site,1683639655,1683639656,,
AddBusiness,approve,17589,78297631,https://bize.admin.yelp.com/biz/78297631,https://admin.yelp.com/biz_edit/78297631,US,admin_user,admin_site,1683643207,1683643211,,
AddBusiness,approve,17589,78297632,https://bize.admin.yelp.com/biz/78297632,https://admin.yelp.com/biz_edit/78297632,US,admin_user,admin_site,1683643207,1683643211,,
AddBusiness,approve,17589,78297630,https://bize.admin.yelp.com/biz/78297630,https://admin.yelp.com/biz_edit/78297630,US,admin_user,admin_site,1683643206,1683643210,,
AddBusiness,approve,17589,78297629,https://bize.admin.yelp.com/biz/78297629,https://admin.yelp.com/biz_edit/78297629,US,admin_user,admin_site,1683643206,1683643210,,
AddBusiness,approve,17589,78297628,https://bize.admin.yelp.com/biz/78297628,https://admin.yelp.com/biz_edit/78297628,US,admin_user,admin_site,1683643205,1683643206,,
AddBusiness,approve,17589,78297627,https://bize.admin.yelp.com/biz/78297627,https://admin.yelp.com/biz_edit/78297627,US,admin_user,admin_site,1683643200,1683643200,,
AddBusiness,approve,19599,78297346,https://bize.admin.yelp.com/biz/78297346,https://admin.yelp.com/biz_edit/78297346,US,admin_user,admin_site,1683638241,1683638245,,
AddBusiness,approve,19599,78297344,https://bize.admin.yelp.com/biz/78297344,https://admin.yelp.com/biz_edit/78297344,US,admin_user,admin_site,1683638240,1683638244,,
AddBusiness,approve,19599,78297343,https://bize.admin.yelp.com/biz/78297343,https://admin.yelp.com/biz_edit/78297343,US,admin_user,admin_site,1683638239,1683638241,,
AddBusiness,approve,19599,78297345,https://bize.admin.yelp.com/biz/78297345,https://admin.yelp.com/biz_edit/78297345,US,admin_user,admin_site,1683638240,1683638241,,
AddBusiness,approve,3428,78297543,https://bize.admin.yelp.com/biz/78297543,https://admin.yelp.com/biz_edit/78297543,US,admin_user,admin_site,1683641881,1683641885,,
