attribute,action_taken,moderator_id,business_id,BizE_link,Admin_link,biz_country,source_type,source_via,time_created,time_acted,time_created_readable,time_acted_readable
AddBusiness,approve,3933,78279105,https://bize.admin.yelp.com/biz/78279105,https://admin.yelp.com/biz_edit/78279105,US,admin_user,admin_site,1683225170,1683225175,,
AddBusiness,approve,3933,78279102,https://bize.admin.yelp.com/biz/78279102,https://admin.yelp.com/biz_edit/78279102,US,admin_user,admin_site,1683225169,1683225173,,
AddBusiness,approve,3933,78279103,https://bize.admin.yelp.com/biz/78279103,https://admin.yelp.com/biz_edit/78279103,US,admin_user,admin_site,1683225169,1683225173,,
AddBusiness,approve,3933,78279110,https://bize.admin.yelp.com/biz/78279110,https://admin.yelp.com/biz_edit/78279110,US,admin_user,admin_site,1683225171,1683225173,,
AddBusiness,approve,3933,78279107,https://bize.admin.yelp.com/biz/78279107,https://admin.yelp.com/biz_edit/78279107,US,admin_user,admin_site,1683225171,1683225172,,
AddBusiness,approve,3933,78279108,https://bize.admin.yelp.com/biz/78279108,https://admin.yelp.com/biz_edit/78279108,US,admin_user,admin_site,1683225171,1683225172,,
AddBusiness,approve,3933,78279106,https://bize.admin.yelp.com/biz/78279106,https://admin.yelp.com/biz_edit/78279106,US,admin_user,admin_site,1683225171,1683225172,,
AddBusiness,approve,3933,78279104,https://bize.admin.yelp.com/biz/78279104,https://admin.yelp.com/biz_edit/78279104,US,admin_user,admin_site,1683225169,1683225171,,
AddBusiness,approve,3933,78279101,https://bize.admin.yelp.com/biz/78279101,https://admin.yelp.com/biz_edit/78279101,US,admin_user,admin_site,1683225168,1683225169,,
AddBusiness,approve,3933,78279099,https://bize.admin.yelp.com/biz/78279099,https://admin.yelp.com/biz_edit/78279099,US,admin_user,admin_site,1683225168,1683225169,,
AddBusiness,approve,3933,78279112,https://bize.admin.yelp.com/biz/78279112,https://admin.yelp.com/biz_edit/78279112,US,admin_user,admin_site,1683225177,1683225181,,
AddBusiness,approve,3933,78279114,https://bize.admin.yelp.com/biz/78279114,https://admin.yelp.com/biz_edit/78279114,US,admin_user,admin_site,1683225179,1683225180,,
AddBusiness,approve,3933,78279113,https://bize.admin.yelp.com/biz/78279113,https://admin.yelp.com/biz_edit/78279113,US,admin_user,admin_site,1683225177,1683225178,,
AddBusiness,approve,3933,78279111,https://bize.admin.yelp.com/biz/78279111,https://admin.yelp.com/biz_edit/78279111,US,admin_user,admin_site,1683225176,1683225177,,
AddBusiness,approve,10089,78278801,https://bize.admin.yelp.com/biz/78278801,https://admin.yelp.com/biz_edit/78278801,US,admin_user,admin_site,1683221383,1683221388,,
AddBusiness,approve,10089,78278802,https://bize.admin.yelp.com/biz/78278802,https://admin.yelp.com/biz_edit/78278802,US,admin_user,admin_site,1683221386,1683221388,,
AddBusiness,approve,10089,78278800,https://bize.admin.yelp.com/biz/78278800,https://admin.yelp.com/biz_edit/78278800,US,admin_user,admin_site,1683221379,1683221382,,
AddBusiness,approve,10089,78278799,https://bize.admin.yelp.com/biz/78278799,https://admin.yelp.com/biz_edit/78278799,US,admin_user,admin_site,1683221376,1683221377,,
AddBusiness,approve,16203,78278843,https://bize.admin.yelp.com/biz/78278843,https://admin.yelp.com/biz_edit/78278843,US,admin_user,admin_site,1683221824,1683221828,,
AddBusiness,approve,16203,78278842,https://bize.admin.yelp.com/biz/78278842,https://admin.yelp.com/biz_edit/78278842,US,admin_user,admin_site,1683221824,1683221828,,
AddBusiness,approve,16203,78278841,https://bize.admin.yelp.com/biz/78278841,https://admin.yelp.com/biz_edit/78278841,US,admin_user,admin_site,1683221822,1683221827,,
AddBusiness,approve,16203,78278840,https://bize.admin.yelp.com/biz/78278840,https://admin.yelp.com/biz_edit/78278840,US,admin_user,admin_site,1683221822,1683221826,,
AddBusiness,approve,16203,78278839,https://bize.admin.yelp.com/biz/78278839,https://admin.yelp.com/biz_edit/78278839,US,admin_user,admin_site,1683221822,1683221823,,
AddBusiness,approve,16203,78278838,https://bize.admin.yelp.com/biz/78278838,https://admin.yelp.com/biz_edit/78278838,US,admin_user,admin_site,1683221814,1683221816,,
AddBusiness,approve,10089,78279196,https://bize.admin.yelp.com/biz/78279196,https://admin.yelp.com/biz_edit/78279196,US,admin_user,admin_site,1683226204,1683226206,,
AddBusiness,approve,10089,78279191,https://bize.admin.yelp.com/biz/78279191,https://admin.yelp.com/biz_edit/78279191,US,admin_user,admin_site,1683226191,1683226197,,
