attribute,action_taken,moderator_id,business_id,BizE_link,Admin_link,biz_country,source_type,source_via,time_created,time_acted,time_created_readable,time_acted_readable
AddBusiness,approve,16501,78313980,https://bize.admin.yelp.com/biz/78313980,https://admin.yelp.com/biz_edit/78313980,US,admin_user,admin_site,1683918383,1683918388,,
AddBusiness,approve,18452,78314624,https://bize.admin.yelp.com/biz/78314624,https://admin.yelp.com/biz_edit/78314624,US,admin_user,admin_site,1683927268,1683927269,,
AddBusiness,approve,9364,78314447,https://bize.admin.yelp.com/biz/78314447,https://admin.yelp.com/biz_edit/78314447,US,admin_user,admin_site,1683924348,1683924350,,
AddBusiness,approve,9364,78314446,https://bize.admin.yelp.com/biz/78314446,https://admin.yelp.com/biz_edit/78314446,US,admin_user,admin_site,1683924348,1683924349,,
AddBusiness,approve,9364,78314444,https://bize.admin.yelp.com/biz/78314444,https://admin.yelp.com/biz_edit/78314444,US,admin_user,admin_site,1683924347,1683924348,,
AddBusiness,approve,9364,78314445,https://bize.admin.yelp.com/biz/78314445,https://admin.yelp.com/biz_edit/78314445,US,admin_user,admin_site,1683924348,1683924348,,
AddBusiness,approve,9364,78314440,https://bize.admin.yelp.com/biz/78314440,https://admin.yelp.com/biz_edit/78314440,US,admin_user,admin_site,1683924343,1683924348,,
AddBusiness,approve,9364,78314438,https://bize.admin.yelp.com/biz/78314438,https://admin.yelp.com/biz_edit/78314438,US,admin_user,admin_site,1683924343,1683924348,,
AddBusiness,approve,9364,78314437,https://bize.admin.yelp.com/biz/78314437,https://admin.yelp.com/biz_edit/78314437,US,admin_user,admin_site,1683924343,1683924347,,
AddBusiness,approve,9364,78314443,https://bize.admin.yelp.com/biz/78314443,https://admin.yelp.com/biz_edit/78314443,US,admin_user,admin_site,1683924346,1683924347,,
AddBusiness,approve,9364,78314441,https://bize.admin.yelp.com/biz/78314441,https://admin.yelp.com/biz_edit/78314441,US,admin_user,admin_site,1683924343,1683924345,,
AddBusiness,approve,9364,78314442,https://bize.admin.yelp.com/biz/78314442,https://admin.yelp.com/biz_edit/78314442,US,admin_user,admin_site,1683924343,1683924345,,
AddBusiness,approve,9364,78314439,https://bize.admin.yelp.com/biz/78314439,https://admin.yelp.com/biz_edit/78314439,US,admin_user,admin_site,1683924343,1683924345,,
AddBusiness,approve,9364,78314435,https://bize.admin.yelp.com/biz/78314435,https://admin.yelp.com/biz_edit/78314435,US,admin_user,admin_site,1683924342,1683924343,,
AddBusiness,approve,9364,78314436,https://bize.admin.yelp.com/biz/78314436,https://admin.yelp.com/biz_edit/78314436,US,admin_user,admin_site,1683924342,1683924343,,
AddBusiness,approve,9364,78314433,https://bize.admin.yelp.com/biz/78314433,https://admin.yelp.com/biz_edit/78314433,US,admin_user,admin_site,1683924341,1683924342,,
AddBusiness,approve,9364,78314434,https://bize.admin.yelp.com/biz/78314434,https://admin.yelp.com/biz_edit/78314434,US,admin_user,admin_site,1683924341,1683924342,,
AddBusiness,approve,9364,78314431,https://bize.admin.yelp.com/biz/78314431,https://admin.yelp.com/biz_edit/78314431,US,admin_user,admin_site,1683924340,1683924341,,
AddBusiness,approve,9364,78314494,https://bize.admin.yelp.com/biz/78314494,https://admin.yelp.com/biz_edit/78314494,US,admin_user,admin_site,1683925077,1683925081,,
AddBusiness,approve,9364,78314492,https://bize.admin.yelp.com/biz/78314492,https://admin.yelp.com/biz_edit/78314492,US,admin_user,admin_site,1683925074,1683925078,,
AddBusiness,approve,9364,78314493,https://bize.admin.yelp.com/biz/78314493,https://admin.yelp.com/biz_edit/78314493,US,admin_user,admin_site,1683925074,1683925075,,
AddBusiness,approve,9364,78314490,https://bize.admin.yelp.com/biz/78314490,https://admin.yelp.com/biz_edit/78314490,US,admin_user,admin_site,1683925071,1683925073,,
AddBusiness,approve,9364,78314491,https://bize.admin.yelp.com/biz/78314491,https://admin.yelp.com/biz_edit/78314491,US,admin_user,admin_site,1683925072,1683925073,,
AddBusiness,approve,9720,78314120,https://bize.admin.yelp.com/biz/78314120,https://admin.yelp.com/biz_edit/78314120,US,admin_user,admin_site,1683920193,1683920194,,
AddBusiness,approve,9720,78314118,https://bize.admin.yelp.com/biz/78314118,https://admin.yelp.com/biz_edit/78314118,US,admin_user,admin_site,1683920187,1683920188,,
AddBusiness,approve,9720,78314117,https://bize.admin.yelp.com/biz/78314117,https://admin.yelp.com/biz_edit/78314117,US,admin_user,admin_site,1683920185,1683920186,,
