attribute,action_taken,moderator_id,business_id,BizE_link,Admin_link,biz_country,source_type,source_via,time_created,time_acted,time_created_readable,time_acted_readable
AddBusiness,approve,21806,78305334,https://bize.admin.yelp.com/biz/78305334,https://admin.yelp.com/biz_edit/78305334,US,logged_out_user,biz_site,1683759271,1683761562,,
AddBusiness,approve,22059,78305040,https://bize.admin.yelp.com/biz/78305040,https://admin.yelp.com/biz_edit/78305040,US,logged_out_user,biz_site,1683755324,1683763000,,
AddBusiness,approve,21063,78305697,https://bize.admin.yelp.com/biz/78305697,https://admin.yelp.com/biz_edit/78305697,US,logged_out_user,biz_site,1683765555,1683767643,,
AddBusiness,approve,21806,78305399,https://bize.admin.yelp.com/biz/78305399,https://admin.yelp.com/biz_edit/78305399,US,logged_out_user,biz_site,1683760321,1683763754,,
AddBusiness,approve,21806,78305062,https://bize.admin.yelp.com/biz/78305062,https://admin.yelp.com/biz_edit/78305062,US,user,main_site,1683755622,1683760400,,
