attribute,action_taken,moderator_id,business_id,BizE_link,Admin_link,biz_country,source_type,source_via,time_created,time_acted,time_created_readable,time_acted_readable
AddBusiness,reject,7633,78283601,https://bize.admin.yelp.com/biz/78283601,https://admin.yelp.com/biz_edit/78283601,US,user,main_site,1683310792,1683311627,,
AddBusiness,approve,22053,78282981,https://bize.admin.yelp.com/biz/78282981,https://admin.yelp.com/biz_edit/78282981,US,user,main_site,1683300809,1683301550,,
AddBusiness,approve,4563,78283662,https://bize.admin.yelp.com/biz/78283662,https://admin.yelp.com/biz_edit/78283662,US,user,main_site,1683311743,1683311793,,
AddBusiness,approve,21015,78283621,https://bize.admin.yelp.com/biz/78283621,https://admin.yelp.com/biz_edit/78283621,US,logged_out_user,biz_site,1683311136,1683311987,,
AddBusiness,approve,7414,78282966,https://bize.admin.yelp.com/biz/78282966,https://admin.yelp.com/biz_edit/78282966,US,user,main_site,1683300572,1683300878,,
AddBusiness,approve,21063,78283260,https://bize.admin.yelp.com/biz/78283260,https://admin.yelp.com/biz_edit/78283260,US,user,main_site,1683305643,1683306663,,
AddBusiness,approve,22054,78281575,https://bize.admin.yelp.com/biz/78281575,https://admin.yelp.com/biz_edit/78281575,US,logged_out_user,biz_site,1683261170,1683301801,,
AddBusiness,approve,9077,78283605,https://bize.admin.yelp.com/biz/78283605,https://admin.yelp.com/biz_edit/78283605,US,user,main_site,1683310845,1683311155,,
AddBusiness,approve,8017,78280132,https://bize.admin.yelp.com/biz/78280132,https://admin.yelp.com/biz_edit/78280132,US,logged_out_user,biz_site,1683235852,1683301419,,
AddBusiness,approve,21006,78283093,https://bize.admin.yelp.com/biz/78283093,https://admin.yelp.com/biz_edit/78283093,US,user,main_site,1683302880,1683304835,,
AddBusiness,approve,9077,78283239,https://bize.admin.yelp.com/biz/78283239,https://admin.yelp.com/biz_edit/78283239,US,logged_out_user,biz_site,1683305301,1683307007,,
AddBusiness,approve,9077,78283200,https://bize.admin.yelp.com/biz/78283200,https://admin.yelp.com/biz_edit/78283200,US,logged_out_user,biz_site,1683304729,1683307004,,
AddBusiness,approve,7880,78283090,https://bize.admin.yelp.com/biz/78283090,https://admin.yelp.com/biz_edit/78283090,US,user,main_site,1683302850,1683303181,,
