attribute,action_taken,moderator_id,business_id,BizE_link,Admin_link,biz_country,source_type,source_via,time_created,time_acted,time_created_readable,time_acted_readable
AddBusiness,approve,22053,78273905,https://bize.admin.yelp.com/biz/78273905,https://admin.yelp.com/biz_edit/78273905,US,logged_out_user,biz_site,1683134559,1683150408,,
AddBusiness,approve,7414,78275489,https://bize.admin.yelp.com/biz/78275489,https://admin.yelp.com/biz_edit/78275489,US,user,main_site,1683154292,1683154494,,
AddBusiness,approve,22054,78275140,https://bize.admin.yelp.com/biz/78275140,https://admin.yelp.com/biz_edit/78275140,US,logged_out_user,biz_site,1683149291,1683151158,,
AddBusiness,approve,15821,78273736,https://bize.admin.yelp.com/biz/78273736,https://admin.yelp.com/biz_edit/78273736,US,logged_out_user,biz_site,1683132194,1683154368,,
AddBusiness,approve,21063,78274711,https://bize.admin.yelp.com/biz/78274711,https://admin.yelp.com/biz_edit/78274711,US,logged_out_user,biz_site,1683143506,1683146992,,
AddBusiness,approve,10063,78274843,https://bize.admin.yelp.com/biz/78274843,https://admin.yelp.com/biz_edit/78274843,US,logged_out_user,biz_site,1683144989,1683145055,,
AddBusiness,approve,22059,78274297,https://bize.admin.yelp.com/biz/78274297,https://admin.yelp.com/biz_edit/78274297,US,logged_out_user,biz_site,1683139331,1683140477,,
AddBusiness,approve,8754,78274607,https://bize.admin.yelp.com/biz/78274607,https://admin.yelp.com/biz_edit/78274607,US,logged_out_user,biz_site,1683142163,1683143109,,
AddBusiness,approve,7633,78274631,https://bize.admin.yelp.com/biz/78274631,https://admin.yelp.com/biz_edit/78274631,US,logged_out_user,biz_site,1683142431,1683143590,,
AddBusiness,approve,21806,78274622,https://bize.admin.yelp.com/biz/78274622,https://admin.yelp.com/biz_edit/78274622,US,logged_out_user,biz_site,1683142274,1683143193,,
AddBusiness,approve,5045,78274595,https://bize.admin.yelp.com/biz/78274595,https://admin.yelp.com/biz_edit/78274595,US,user,main_site,1683141935,1683143217,,
AddBusiness,approve,4548,78274490,https://bize.admin.yelp.com/biz/78274490,https://admin.yelp.com/biz_edit/78274490,US,user,main_site,1683140836,1683140863,,
AddBusiness,approve,21006,78274320,https://bize.admin.yelp.com/biz/78274320,https://admin.yelp.com/biz_edit/78274320,US,logged_out_user,api,1683139574,1683140733,,
AddBusiness,approve,22059,78274502,https://bize.admin.yelp.com/biz/78274502,https://admin.yelp.com/biz_edit/78274502,US,user,main_site,1683140958,1683141964,,
AddBusiness,approve,5045,78274979,https://bize.admin.yelp.com/biz/78274979,https://admin.yelp.com/biz_edit/78274979,US,user,main_site,1683147054,1683147109,,
AddBusiness,approve,15174,76174541,https://bize.admin.yelp.com/biz/76174541,https://admin.yelp.com/biz_edit/76174541,DE,logged_out_user,biz_site,1636020123,1683141349,,
AddBusiness,approve,9397,78274022,https://bize.admin.yelp.com/biz/78274022,https://admin.yelp.com/biz_edit/78274022,US,user,main_site,1683135982,1683148694,,
AddBusiness,approve,19897,78274716,https://bize.admin.yelp.com/biz/78274716,https://admin.yelp.com/biz_edit/78274716,US,user,main_site,1683143536,1683144941,,
AddBusiness,approve,7633,78274882,https://bize.admin.yelp.com/biz/78274882,https://admin.yelp.com/biz_edit/78274882,US,user,main_site,1683145635,1683145890,,
AddBusiness,approve,22054,78274104,https://bize.admin.yelp.com/biz/78274104,https://admin.yelp.com/biz_edit/78274104,US,logged_out_user,biz_site,1683137056,1683140427,,
