attribute,action_taken,moderator_id,business_id,BizE_link,Admin_link,biz_country,source_type,source_via,time_created,time_acted,time_created_readable,time_acted_readable
AddBusiness,approve,16513,78310086,https://bize.admin.yelp.com/biz/78310086,https://admin.yelp.com/biz_edit/78310086,US,admin_user,admin_site,1683841030,1683841031,,
AddBusiness,approve,9720,78309511,https://bize.admin.yelp.com/biz/78309511,https://admin.yelp.com/biz_edit/78309511,US,admin_user,admin_site,1683834735,1683834739,,
AddBusiness,approve,9720,78309515,https://bize.admin.yelp.com/biz/78309515,https://admin.yelp.com/biz_edit/78309515,US,admin_user,admin_site,1683834756,1683834757,,
AddBusiness,approve,4737,78310104,https://bize.admin.yelp.com/biz/78310104,https://admin.yelp.com/biz_edit/78310104,US,admin_user,admin_site,1683841114,1683841118,,
AddBusiness,approve,4737,78310102,https://bize.admin.yelp.com/biz/78310102,https://admin.yelp.com/biz_edit/78310102,US,admin_user,admin_site,1683841112,1683841115,,
AddBusiness,approve,4737,78310105,https://bize.admin.yelp.com/biz/78310105,https://admin.yelp.com/biz_edit/78310105,US,admin_user,admin_site,1683841114,1683841115,,
AddBusiness,approve,4737,78310103,https://bize.admin.yelp.com/biz/78310103,https://admin.yelp.com/biz_edit/78310103,US,admin_user,admin_site,1683841112,1683841113,,
AddBusiness,approve,4737,78310101,https://bize.admin.yelp.com/biz/78310101,https://admin.yelp.com/biz_edit/78310101,US,admin_user,admin_site,1683841111,1683841112,,
AddBusiness,approve,19012,78309389,https://bize.admin.yelp.com/biz/78309389,https://admin.yelp.com/biz_edit/78309389,US,admin_user,admin_site,1683833295,1683833297,,
AddBusiness,approve,16513,78310036,https://bize.admin.yelp.com/biz/78310036,https://admin.yelp.com/biz_edit/78310036,US,admin_user,admin_site,1683840245,1683840250,,
AddBusiness,approve,2275,78309655,https://bize.admin.yelp.com/biz/78309655,https://admin.yelp.com/biz_edit/78309655,US,admin_user,admin_site,1683836230,1683836234,,
AddBusiness,approve,2275,78309654,https://bize.admin.yelp.com/biz/78309654,https://admin.yelp.com/biz_edit/78309654,US,admin_user,admin_site,1683836230,1683836231,,
AddBusiness,approve,2275,78309656,https://bize.admin.yelp.com/biz/78309656,https://admin.yelp.com/biz_edit/78309656,US,admin_user,admin_site,1683836242,1683836246,,
AddBusiness,approve,16513,78310035,https://bize.admin.yelp.com/biz/78310035,https://admin.yelp.com/biz_edit/78310035,US,admin_user,admin_site,1683840241,1683840242,,
AddBusiness,approve,16513,78310032,https://bize.admin.yelp.com/biz/78310032,https://admin.yelp.com/biz_edit/78310032,US,admin_user,admin_site,1683840230,1683840231,,
AddBusiness,approve,4737,78310099,https://bize.admin.yelp.com/biz/78310099,https://admin.yelp.com/biz_edit/78310099,US,admin_user,admin_site,1683841104,1683841108,,
AddBusiness,approve,4737,78310092,https://bize.admin.yelp.com/biz/78310092,https://admin.yelp.com/biz_edit/78310092,US,admin_user,admin_site,1683841102,1683841107,,
AddBusiness,approve,4737,78310100,https://bize.admin.yelp.com/biz/78310100,https://admin.yelp.com/biz_edit/78310100,US,admin_user,admin_site,1683841104,1683841106,,
AddBusiness,approve,4737,78310097,https://bize.admin.yelp.com/biz/78310097,https://admin.yelp.com/biz_edit/78310097,US,admin_user,admin_site,1683841104,1683841106,,
AddBusiness,approve,4737,78310095,https://bize.admin.yelp.com/biz/78310095,https://admin.yelp.com/biz_edit/78310095,US,admin_user,admin_site,1683841104,1683841105,,
AddBusiness,approve,4737,78310096,https://bize.admin.yelp.com/biz/78310096,https://admin.yelp.com/biz_edit/78310096,US,admin_user,admin_site,1683841104,1683841105,,
AddBusiness,approve,4737,78310098,https://bize.admin.yelp.com/biz/78310098,https://admin.yelp.com/biz_edit/78310098,US,admin_user,admin_site,1683841104,1683841105,,
AddBusiness,approve,4737,78310094,https://bize.admin.yelp.com/biz/78310094,https://admin.yelp.com/biz_edit/78310094,US,admin_user,admin_site,1683841103,1683841103,,
AddBusiness,approve,4737,78310093,https://bize.admin.yelp.com/biz/78310093,https://admin.yelp.com/biz_edit/78310093,US,admin_user,admin_site,1683841103,1683841104,,
AddBusiness,approve,4737,78310091,https://bize.admin.yelp.com/biz/78310091,https://admin.yelp.com/biz_edit/78310091,US,admin_user,admin_site,1683841102,1683841103,,
AddBusiness,approve,14850,78309948,https://bize.admin.yelp.com/biz/78309948,https://admin.yelp.com/biz_edit/78309948,US,admin_user,admin_site,1683839168,1683839172,,
AddBusiness,approve,14850,78309950,https://bize.admin.yelp.com/biz/78309950,https://admin.yelp.com/biz_edit/78309950,US,admin_user,admin_site,1683839168,1683839172,,
AddBusiness,approve,14850,78309947,https://bize.admin.yelp.com/biz/78309947,https://admin.yelp.com/biz_edit/78309947,US,admin_user,admin_site,1683839168,1683839172,,
AddBusiness,approve,14850,78309949,https://bize.admin.yelp.com/biz/78309949,https://admin.yelp.com/biz_edit/78309949,US,admin_user,admin_site,1683839168,1683839169,,
AddBusiness,approve,19012,78309387,https://bize.admin.yelp.com/biz/78309387,https://admin.yelp.com/biz_edit/78309387,US,admin_user,admin_site,1683833288,1683833290,,
AddBusiness,approve,19012,78309386,https://bize.admin.yelp.com/biz/78309386,https://admin.yelp.com/biz_edit/78309386,US,admin_user,admin_site,1683833287,1683833288,,
