attribute,action_taken,moderator_id,business_id,BizE_link,Admin_link,biz_country,source_type,source_via,time_created,time_acted,time_created_readable,time_acted_readable
AddBusiness,approve,981,78312641,https://bize.admin.yelp.com/biz/78312641,https://admin.yelp.com/biz_edit/78312641,US,admin_user,admin_site,1683899032,1683899036,,
AddBusiness,approve,981,78312639,https://bize.admin.yelp.com/biz/78312639,https://admin.yelp.com/biz_edit/78312639,US,admin_user,admin_site,1683899025,1683899029,,
AddBusiness,approve,981,78312638,https://bize.admin.yelp.com/biz/78312638,https://admin.yelp.com/biz_edit/78312638,US,admin_user,admin_site,1683899022,1683899024,,
AddBusiness,approve,981,78312634,https://bize.admin.yelp.com/biz/78312634,https://admin.yelp.com/biz_edit/78312634,US,admin_user,admin_site,1683899018,1683899022,,
AddBusiness,approve,981,78312633,https://bize.admin.yelp.com/biz/78312633,https://admin.yelp.com/biz_edit/78312633,US,admin_user,admin_site,1683899015,1683899020,,
AddBusiness,approve,981,78312636,https://bize.admin.yelp.com/biz/78312636,https://admin.yelp.com/biz_edit/78312636,US,admin_user,admin_site,1683899018,1683899019,,
AddBusiness,approve,981,78312635,https://bize.admin.yelp.com/biz/78312635,https://admin.yelp.com/biz_edit/78312635,US,admin_user,admin_site,1683899018,1683899019,,
AddBusiness,approve,17946,78312597,https://bize.admin.yelp.com/biz/78312597,https://admin.yelp.com/biz_edit/78312597,US,admin_user,admin_site,1683898503,1683898504,,
AddBusiness,approve,981,78312686,https://bize.admin.yelp.com/biz/78312686,https://admin.yelp.com/biz_edit/78312686,US,admin_user,admin_site,1683899933,1683899934,,
