attribute,action_taken,moderator_id,business_id,BizE_link,Admin_link,biz_country,source_type,source_via,time_created,time_acted,time_created_readable,time_acted_readable
AddBusiness,approve,22059,78294267,https://bize.admin.yelp.com/biz/78294267,https://admin.yelp.com/biz_edit/78294267,US,user,main_site,1683576460,1683586632,,
AddBusiness,approve,8754,78294803,https://bize.admin.yelp.com/biz/78294803,https://admin.yelp.com/biz_edit/78294803,US,logged_out_user,biz_site,1683583337,1683585801,,
AddBusiness,approve,7633,78294799,https://bize.admin.yelp.com/biz/78294799,https://admin.yelp.com/biz_edit/78294799,US,user,main_site,1683583232,1683584223,,
AddBusiness,approve,22053,78293934,https://bize.admin.yelp.com/biz/78293934,https://admin.yelp.com/biz_edit/78293934,US,user,main_site,1683572567,1683573478,,
AddBusiness,approve,3047,78294329,https://bize.admin.yelp.com/biz/78294329,https://admin.yelp.com/biz_edit/78294329,US,user,main_site,1683577268,1683577408,,
AddBusiness,approve,5045,78293949,https://bize.admin.yelp.com/biz/78293949,https://admin.yelp.com/biz_edit/78293949,US,user,main_site,1683572785,1683573798,,
AddBusiness,approve,9077,78294172,https://bize.admin.yelp.com/biz/78294172,https://admin.yelp.com/biz_edit/78294172,US,logged_out_user,biz_site,1683575282,1683576701,,
AddBusiness,approve,8754,78293311,https://bize.admin.yelp.com/biz/78293311,https://admin.yelp.com/biz_edit/78293311,US,logged_out_user,biz_site,1683565070,1683584030,,
AddBusiness,approve,21806,78293215,https://bize.admin.yelp.com/biz/78293215,https://admin.yelp.com/biz_edit/78293215,US,logged_out_user,biz_site,1683563791,1683577580,,
AddBusiness,approve,22053,78294292,https://bize.admin.yelp.com/biz/78294292,https://admin.yelp.com/biz_edit/78294292,US,logged_out_user,biz_site,1683576750,1683577369,,
AddBusiness,approve,7633,78294151,https://bize.admin.yelp.com/biz/78294151,https://admin.yelp.com/biz_edit/78294151,US,user,main_site,1683575068,1683579769,,
AddBusiness,approve,21006,78293879,https://bize.admin.yelp.com/biz/78293879,https://admin.yelp.com/biz_edit/78293879,US,logged_out_user,biz_site,1683572105,1683576256,,
AddBusiness,approve,8381,78294419,https://bize.admin.yelp.com/biz/78294419,https://admin.yelp.com/biz_edit/78294419,US,user,main_site,1683578310,1683578335,,
AddBusiness,approve,9077,78294067,https://bize.admin.yelp.com/biz/78294067,https://admin.yelp.com/biz_edit/78294067,US,user,main_site,1683574086,1683575957,,
AddBusiness,approve,3047,78294508,https://bize.admin.yelp.com/biz/78294508,https://admin.yelp.com/biz_edit/78294508,US,user,main_site,1683579485,1683579668,,
AddBusiness,approve,10041,78293340,https://bize.admin.yelp.com/biz/78293340,https://admin.yelp.com/biz_edit/78293340,US,user,main_site,1683565543,1683579666,,
AddBusiness,approve,21063,78294466,https://bize.admin.yelp.com/biz/78294466,https://admin.yelp.com/biz_edit/78294466,US,logged_out_user,biz_site,1683578933,1683583720,,
AddBusiness,approve,21006,78293965,https://bize.admin.yelp.com/biz/78293965,https://admin.yelp.com/biz_edit/78293965,US,logged_out_user,biz_site,1683572901,1683577868,,
AddBusiness,approve,8754,78293811,https://bize.admin.yelp.com/biz/78293811,https://admin.yelp.com/biz_edit/78293811,CA,logged_out_user,biz_site,1683571242,1683581911,,
AddBusiness,approve,22059,78293951,https://bize.admin.yelp.com/biz/78293951,https://admin.yelp.com/biz_edit/78293951,US,user,main_site,1683572801,1683573316,,
AddBusiness,approve,17843,78294436,https://bize.admin.yelp.com/biz/78294436,https://admin.yelp.com/biz_edit/78294436,US,user,main_site,1683578530,1683578559,,
