attribute,action_taken,moderator_id,business_id,BizE_link,Admin_link,biz_country,source_type,source_via,time_created,time_acted,time_created_readable,time_acted_readable
AddBusiness,approve,22054,78262307,https://bize.admin.yelp.com/biz/78262307,https://admin.yelp.com/biz_edit/78262307,US,logged_out_user,biz_site,1682946809,1682965111,,
AddBusiness,approve,22054,78262358,https://bize.admin.yelp.com/biz/78262358,https://admin.yelp.com/biz_edit/78262358,US,logged_out_user,biz_site,1682947939,1682965109,,
AddBusiness,approve,3799,78263141,https://bize.admin.yelp.com/biz/78263141,https://admin.yelp.com/biz_edit/78263141,US,user,main_site,1682960141,1682960176,,
AddBusiness,approve,15821,78263578,https://bize.admin.yelp.com/biz/78263578,https://admin.yelp.com/biz_edit/78263578,US,logged_out_user,biz_site,1682965844,1682967414,,
AddBusiness,approve,8754,78260691,https://bize.admin.yelp.com/biz/78260691,https://admin.yelp.com/biz_edit/78260691,US,user,api,1682900561,1682962073,,
AddBusiness,approve,22054,78262669,https://bize.admin.yelp.com/biz/78262669,https://admin.yelp.com/biz_edit/78262669,US,user,main_site,1682954014,1682955170,,
AddBusiness,approve,22054,78260776,https://bize.admin.yelp.com/biz/78260776,https://admin.yelp.com/biz_edit/78260776,US,logged_out_user,biz_site,1682902204,1682958387,,
AddBusiness,approve,17946,78262797,https://bize.admin.yelp.com/biz/78262797,https://admin.yelp.com/biz_edit/78262797,US,user,main_site,1682955889,1682955918,,
AddBusiness,approve,21807,78262875,https://bize.admin.yelp.com/biz/78262875,https://admin.yelp.com/biz_edit/78262875,US,logged_out_user,biz_site,1682956979,1682959283,,
AddBusiness,approve,7633,78260928,https://bize.admin.yelp.com/biz/78260928,https://admin.yelp.com/biz_edit/78260928,US,logged_out_user,biz_site,1682905467,1682959360,,
AddBusiness,approve,22059,78262681,https://bize.admin.yelp.com/biz/78262681,https://admin.yelp.com/biz_edit/78262681,US,user,main_site,1682954193,1682956559,,
AddBusiness,approve,22059,78260573,https://bize.admin.yelp.com/biz/78260573,https://admin.yelp.com/biz_edit/78260573,US,logged_out_user,biz_site,1682898060,1682956554,,
AddBusiness,approve,8754,78260349,https://bize.admin.yelp.com/biz/78260349,https://admin.yelp.com/biz_edit/78260349,US,logged_out_user,biz_site,1682893352,1682953527,,
AddBusiness,approve,2935,78262785,https://bize.admin.yelp.com/biz/78262785,https://admin.yelp.com/biz_edit/78262785,US,user,main_site,1682955739,1682956246,,
AddBusiness,approve,15821,78263609,https://bize.admin.yelp.com/biz/78263609,https://admin.yelp.com/biz_edit/78263609,US,user,main_site,1682966315,1682966729,,
AddBusiness,approve,15821,78262973,https://bize.admin.yelp.com/biz/78262973,https://admin.yelp.com/biz_edit/78262973,US,logged_out_user,biz_site,1682958162,1682958644,,
